url,urlLen,domainlength,pathLength,Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,NumberofDotsinURL,ISIpAddressInDomainName,Entropy_URL,Entropy_Domain,url_shortened,qty_ip_resolved,qty_nameservers,qty_mx_servers,time_domain_activation,time_domain_expiration,time_response,num_forms,has_password_field,has_email_field,has_submit_button,iframe_count,hidden_inputs,credential_keywords,urgency_keywords,threat_keywords,action_keywords
https://rebrand.ly/s509z3s,26,10,8,0,1,2,7.0,7,1,0,4.180832987205441,3.1219280948873624,0,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://rebrand.ly/rrbbvih?krq=rhy2OD9Yku,41,10,8,14,1,2,7.0,7,1,0,4.485004748256685,3.1219280948873624,0,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://rebrand.ly/hxcbezn,26,10,8,0,1,2,7.0,7,1,0,4.056020968057882,3.1219280948873624,0,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://postlt.bar/lt/,22,10,4,0,1,3,6.0,6,1,0,3.2953570516174424,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://postlte.xyz/ty,22,11,3,0,1,2,7.0,7,1,0,3.4428621651554665,3.2776134368191157,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://rebrand.ly/d7cawqg,26,10,8,0,1,2,7.0,7,1,0,4.209867121904035,3.1219280948873624,0,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://postlt.cfd/lt/,22,10,4,0,1,3,6.0,6,1,0,3.2953570516174424,3.1219280948873624,0,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://rebrand.ly/b68od0y?pks=X77KI50RNT,41,10,8,14,1,2,7.0,7,1,0,4.802554748467755,3.1219280948873624,0,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://ae-pso4.top/5oaziw,26,11,7,0,2,2,3.0,4,1,0,3.8150724101159432,3.095795255000934,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://rebrand.ly/agrhe8,25,10,7,0,1,2,7.0,7,1,0,3.943465189601647,3.1219280948873624,0,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://cowre.buzz/cze/,23,10,5,0,1,3,5.0,5,1,0,3.708132064658601,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://rebrand.ly/8ycxce3,26,10,8,0,1,2,7.0,7,1,0,4.132944044980959,3.1219280948873624,0,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://postlt.boats/HCY8xB,27,12,7,0,1,2,6.0,6,1,0,3.824538780727774,2.8553885422075336,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://rebrand.ly/215688,25,10,7,0,1,2,7.0,7,1,0,4.213660689688186,3.1219280948873624,0,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://web-authredirectign-23788.weeblysite.com/,48,14,1,0,1,2,10.0,10,2,0,4.488521032323433,3.4677201004744993,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://att-home-148480.weeblysite.com/,39,14,1,0,1,2,10.0,10,2,0,4.2504143220263435,3.4677201004744993,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://web-authredirectign-23788.weeblysite.com/,49,14,1,0,1,2,10.0,10,2,0,4.499828405684786,3.4677201004744993,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://bbva.app-informa.com,28,15,0,0,2,1,5.0,7,2,0,4.039148671903071,3.3735572622751855,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://caixabank.caixa-apps.com/es/login,41,14,9,0,2,3,4.5,5,2,0,4.076348955520991,3.1820058147602133,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://caixabank.web-caixa-es.com,34,16,0,0,3,1,3.3333333333333335,5,2,0,4.07674143017386,3.5,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://es.web-bbva-apps.com/app/login,38,17,10,0,3,3,3.6666666666666665,4,2,0,4.0933405928928694,3.4548223999466057,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://lngdirect.app-es-inicio.com/app/login,45,17,10,0,3,3,3.6666666666666665,6,2,0,4.064323519495731,3.3371753411230767,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://lngdirect.es-info-ing.com/app/login,43,15,10,0,3,3,3.0,4,2,0,4.146740335896194,3.3735572622751855,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://lngdirect.es-inicio-seguridad.com/app/login,51,23,10,0,3,3,5.666666666666667,9,2,0,4.176273135622512,3.653996738665709,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://lngdirect.inicio-es-seguridad.com/app/login,51,23,10,0,3,3,5.666666666666667,9,2,0,4.176273135622512,3.653996738665709,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://lngdirect.inicios-es-clientes.com/app/login,51,23,10,0,3,3,5.666666666666667,8,2,0,4.029789312347626,3.294663586209604,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://lngdirect.inicios-es-seguridad.com/app/login,52,24,10,0,3,3,6.0,9,2,0,4.170653660032733,3.6368421881310113,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://rakuten-card.xmcjybh.cn,31,10,0,0,1,1,7.0,7,2,0,4.260332600569877,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://smbc-card.pwfuydt.cn,28,10,0,0,1,1,7.0,7,2,0,4.110577243331642,3.3219280948873626,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://usps.privacy-postalpro.click/tracking,45,23,9,0,2,2,8.0,9,2,0,4.1000933078165485,3.6753108689123635,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.empresas-abanca-es.com/WELE200M_Logon_Ini.aspx,58,22,24,0,3,2,5.333333333333333,8,3,0,4.607920762989332,3.390805482076982,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.es-bancamarch.com/apps/login,40,17,11,0,2,3,6.0,10,2,0,4.146439344671016,3.4104172527605194,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.es-bankinter.com/app/login,38,16,10,0,2,3,5.5,9,2,0,4.221097250057957,3.75,0,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.incidencia-abanca.com/app/WELE200M_Logon_Ini.aspx,61,21,28,0,2,3,8.0,10,3,0,4.530998354198064,3.1775662320965252,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.incidencias-cajamar.com/app/home,44,23,9,0,2,3,9.0,11,2,0,4.081495471294327,3.44726249944121,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.ing-inicios.com/_es/login,37,15,10,0,2,3,5.0,7,2,0,3.9492049741940667,2.9735572622751856,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.openbank-web-inicio.com/login,41,23,6,0,3,2,5.666666666666667,8,2,0,4.119627919199463,3.5555331514269954,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.portal-kutxabank.info/_es/login,43,21,10,0,2,3,7.5,9,2,0,4.332786847524101,3.7849418274376427,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://17564w5ertyu33-9728635h.surge.sh/,40,8,1,0,1,2,5.0,5,2,0,4.377567157116929,2.75,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://ip179.ip-51-81-193.us/ch/v268hpags45hvaah,49,15,20,0,4,3,2.25,3,2,0,4.311152640422816,3.272905595320056,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://order-status-ca-fedex.com/secure,40,25,7,0,4,2,4.5,6,1,0,3.9561983328100956,3.7034651896016473,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://reset-delivery-fedex-ca.com/secure,42,27,7,0,4,2,5.0,8,1,0,4.094000160564931,3.782122224145305,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://shipment-reschedule-ca-fedex.com/secure,47,32,7,0,4,2,6.25,10,1,0,4.086087787663725,3.9681390622295662,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://status-shipment-ca-fedex.com/secure,43,28,7,0,4,2,5.25,8,1,0,4.051995360985799,3.9137995646056805,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://verify06a.com/ch/jAoQvaS1yBiVwz1B,41,13,20,0,1,3,9.0,9,1,0,4.674625175349791,3.7004397181410926,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://verify06a.com/ch/unhdJqEocZcPacpJ,41,13,20,0,1,3,9.0,9,1,0,4.519392785676613,3.7004397181410926,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://verify06a.com/ch/uX3ZGhqKrF71JvNw,41,13,20,0,1,3,9.0,9,1,0,4.851335236272633,3.7004397181410926,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://verify8a.com/ch/1dlls6qlga1l6tlb,40,12,20,0,1,3,8.0,8,1,0,4.412814895472356,3.584962500721156,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://verify8a.com/ch/mu5vefpeogbehawg,40,12,20,0,1,3,8.0,8,1,0,4.353055907333276,3.584962500721156,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://jbmdchw.cn/,19,10,1,0,1,2,7.0,7,1,0,3.6818808028034025,3.1219280948873624,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://jiagkug.cn,18,10,0,0,1,1,7.0,7,1,0,3.8365916681089787,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://kjgluyi.pages.dev,25,9,0,0,1,1,5.0,5,2,0,4.083856189774725,2.94770277922009,0,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://koryst.com/aeon,23,10,5,0,1,2,6.0,6,1,0,3.8164027166443866,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://krdt7a.cn,17,9,0,0,1,1,6.0,6,1,0,3.6901165175936645,3.169925001442312,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://l5omhe.cn,17,9,0,0,1,1,6.0,6,1,0,3.7345216647797512,3.169925001442312,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://l5xjog.cn,17,9,0,0,1,1,6.0,6,1,0,3.85216872360328,3.169925001442312,0,1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://myq1vb.cn,17,9,0,0,1,1,6.0,6,1,0,3.85216872360328,3.169925001442312,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://neverablbe-its.misecure.com/msidecrt.php?sinvu7yfte=1,61,12,13,12,1,2,8.0,8,3,0,4.465162084837351,3.084962500721156,0,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://notification-alert.pages.dev,36,9,0,0,1,1,5.0,5,2,0,4.117861029749889,2.94770277922009,0,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://np1gud.cn,17,9,0,0,1,1,6.0,6,1,0,3.616874605956222,2.94770277922009,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://ntzmsmc.cn/,19,10,1,0,1,2,7.0,7,1,0,3.326360407952694,2.721928094887362,0,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://oeozgwp.cn,18,10,0,0,1,1,7.0,7,1,0,3.7254805569978675,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://pknribt.com/,20,11,1,0,1,2,7.0,7,1,0,3.746439344671016,3.4594316186372973,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://pknrogf.com/,20,11,1,0,1,2,7.0,7,1,0,3.784183719779189,3.2776134368191157,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://pknrohv.com/,20,11,1,0,1,2,7.0,7,1,0,3.684183719779189,3.2776134368191157,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://pknrybg.com/,20,11,1,0,1,2,7.0,7,1,0,3.8841837197791893,3.4594316186372973,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://r1iufe.cn,17,9,0,0,1,1,6.0,6,1,0,3.85216872360328,3.169925001442312,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://rktriyz.cn,18,10,0,0,1,1,7.0,7,1,0,3.6835423624332306,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s4jxki.cn,17,9,0,0,1,1,6.0,6,1,0,3.7345216647797512,3.169925001442312,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://smbc-card.dgvzlde.cn/,29,10,1,0,1,2,7.0,7,2,0,4.159199529386523,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://smbc-card.dqbzkvc.cn/,29,10,1,0,1,2,7.0,7,2,0,4.073329701949521,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://smbc-card.emhaq.cn/,27,8,1,0,1,2,5.0,5,2,0,3.9582291686698783,3.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://smbc-card.l590.cn/,26,7,1,0,1,2,4.0,4,2,0,4.103909910282364,2.8073549220576037,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://sotfnakbi.com/,22,13,1,0,1,2,9.0,9,1,0,3.8453509366224363,3.546593564294939,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://spirusjms.com.pk/g/uploads/images/secure/,49,16,25,0,1,6,9.0,9,2,0,4.031696958088742,3.327819531114783,0,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://sukj1g.cn,17,9,0,0,1,1,6.0,6,1,0,3.7345216647797512,3.169925001442312,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://supwasply-fice.yourtrap.com/,36,12,1,0,1,2,8.0,8,2,0,4.162573265150912,3.2516291673878226,0,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://sxflhw.com/aeon,23,10,5,0,1,2,6.0,6,1,0,3.9690016298759927,3.3219280948873626,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://tm1plf.cn,17,9,0,0,1,1,6.0,6,1,0,3.572469458770135,3.169925001442312,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://toruthafp-they.otzo.com/msidecrt.php?sinvu7yfte=1,57,8,13,12,1,2,4.0,4,3,0,4.4114943999778315,2.4056390622295662,0,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://ubrjubf.com/,20,11,1,0,1,2,7.0,7,1,0,3.784183719779189,3.095795255000934,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://unpwinf.com/,20,11,1,0,1,2,7.0,7,1,0,3.784183719779189,3.2776134368191157,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://unpwple.com/,20,11,1,0,1,2,7.0,7,1,0,3.746439344671016,3.2776134368191157,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://us4wba.cn,17,9,0,0,1,1,6.0,6,1,0,3.7345216647797512,3.169925001442312,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://v5erqb.cn,17,9,0,0,1,1,6.0,6,1,0,3.85216872360328,3.169925001442312,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://wangw29.cn,18,10,0,0,1,1,7.0,7,1,0,3.7254805569978675,2.9219280948873623,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://wkxanke.com/,20,11,1,0,1,2,7.0,7,1,0,3.8841837197791893,3.2776134368191157,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://woghadine-uld.almostmy.com/msidecrt.php?sinvu7yfte=1,60,12,13,12,1,2,8.0,8,3,0,4.61274492074611,3.0220552088742005,0,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.2znteb.cn,21,9,0,0,1,1,6.0,6,2,0,3.6537567082870015,2.94770277922009,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.ampbqfv.cn,22,10,0,0,1,1,7.0,7,2,0,3.8796640049025943,3.3219280948873626,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.aonz.jp.com.pmktbub.cn/aeon,39,10,5,0,1,2,7.0,7,5,0,4.051069770466925,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://hidden-pond-5b2c.5500244318075.workers.dev/?sso_reload=true,67,11,1,15,1,2,7.0,7,3,0,4.778942459748406,3.095795255000934,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://hidden-pond-5b2c.5500244318075.workers.dev/,51,11,1,0,1,2,7.0,7,3,0,4.593610635919458,3.095795255000934,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.axlxuol.cn,22,10,0,0,1,1,7.0,7,2,0,3.788754913993503,2.9219280948873623,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.aygywmg.cn,22,10,0,0,1,1,7.0,7,2,0,3.641249800455479,2.9219280948873623,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.biqdwyv.cn,22,10,0,0,1,1,7.0,7,2,0,3.823067982273661,3.3219280948873626,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.dsdvlvb.cn,22,10,0,0,1,1,7.0,7,2,0,3.6978458230844122,2.9219280948873623,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.eki.co.jp-longin.vp2kja.cn/,39,9,1,0,1,2,6.0,6,5,0,4.192346052629154,3.169925001442312,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.frexmyh.cn,22,10,0,0,1,1,7.0,7,2,0,3.8796640049025943,3.3219280948873626,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://pub-8a45a991f2304c5faa41697125b93c63.r2.dev/index.html,62,6,11,0,1,2,2.0,2,3,0,4.824533406881911,2.584962500721156,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.ghdqnlr.cn,22,10,0,0,1,1,7.0,7,2,0,3.788754913993503,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.jdfda.com,21,9,0,0,1,1,5.0,5,2,0,3.7849418274376427,2.94770277922009,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.jfsvah.com,22,10,0,0,1,1,6.0,6,2,0,3.788754913993503,3.3219280948873626,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.jzfsdg.com,22,10,0,0,1,1,6.0,6,2,0,3.8796640049025943,3.3219280948873626,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.kaocab.com,22,10,0,0,1,1,6.0,6,2,0,3.6978458230844122,2.721928094887362,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.kvmuvh.com,22,10,0,0,1,1,6.0,6,2,0,3.6978458230844122,2.9219280948873623,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.lkdkqnm.cn,22,10,0,0,1,1,7.0,7,2,0,3.788754913993503,2.9219280948873623,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.lyiwouo.cn,22,10,0,0,1,1,7.0,7,2,0,3.73215889136457,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.mgzqrrd.cn,22,10,0,0,1,1,7.0,7,2,0,3.8796640049025943,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.mhubiwz.cn,22,10,0,0,1,1,7.0,7,2,0,3.73215889136457,3.3219280948873626,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.mngpogy.cn,22,10,0,0,1,1,7.0,7,2,0,3.6978458230844122,2.9219280948873623,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.mrlhpjp.cn,22,10,0,0,1,1,7.0,7,2,0,3.6635327548042547,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.mwyofuk.cn,22,10,0,0,1,1,7.0,7,2,0,3.823067982273661,3.3219280948873626,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.myznjy.com,22,10,0,0,1,1,6.0,6,2,0,3.788754913993503,2.9219280948873623,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.nfompzc.cn,22,10,0,0,1,1,7.0,7,2,0,3.6978458230844122,2.9219280948873623,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.ngpqde.com,22,10,0,0,1,1,6.0,6,2,0,3.8796640049025943,3.3219280948873626,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.nlmvita.cn,22,10,0,0,1,1,7.0,7,2,0,3.7544418457133455,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.nlsldrn.cn,22,10,0,0,1,1,7.0,7,2,0,3.572623663895164,2.6464393446710157,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://urxebqx.com/,20,11,1,0,1,2,7.0,7,1,0,3.8841837197791893,3.2776134368191157,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.nmbxeig.cn,22,10,0,0,1,1,7.0,7,2,0,3.8796640049025943,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.oqtwuyr.cn,22,10,0,0,1,1,7.0,7,2,0,3.6978458230844122,3.3219280948873626,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://urxebqz.com/,20,11,1,0,1,2,7.0,7,1,0,3.9841837197791894,3.4594316186372973,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.ordfyyg.cn,22,10,0,0,1,1,7.0,7,2,0,3.8796640049025943,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.owuwczg.cn,22,10,0,0,1,1,7.0,7,2,0,3.568084324344715,2.9219280948873623,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.oztoqvu.cn,22,10,0,0,1,1,7.0,7,2,0,3.7544418457133455,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.pinganbk.com,24,12,0,0,1,1,8.0,8,2,0,3.970175521464345,3.4182958340544896,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.pioansf.cn,22,10,0,0,1,1,7.0,7,2,0,3.6978458230844122,3.1219280948873624,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.pqdzjpe.cn,22,10,0,0,1,1,7.0,7,2,0,3.7544418457133455,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.pucjfdr.cn,22,10,0,0,1,1,7.0,7,2,0,3.788754913993503,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.puluhw.com,22,10,0,0,1,1,6.0,6,2,0,3.550340709546388,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.qohtezm.cn,22,10,0,0,1,1,7.0,7,2,0,3.7544418457133455,3.3219280948873626,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.qsopyoa.cn,22,10,0,0,1,1,7.0,7,2,0,3.6978458230844122,3.1219280948873624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://www.qwfrsx.com,22,10,0,0,1,1,6.0,6,2,0,3.73215889136457,3.3219280948873626,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
